tool,language,audio_file,original_text,transcribed_text,wer,cer,word_accuracy,char_accuracy,whisper_model,timestamp
sarvam,malayalam,malayalam_36.wav,കിടപ്പുമുറിയിൽ AC ഓൺ ചെയ്യുക।,கிரப்புமுறியே சீல் சிலிப் முடன் செய்யுக்கா.,1.0,1.0,0.0,0.0,base,2026-03-05T11:22:53.250135+00:00
sarvam,malayalam,malayalam_37.wav,കിടപ്പുമുറി AC ൽ താപനില 18 ഡിഗ്രിയായി സജ്ജീകരിക്കുക।,Kinnappamuri AC vertical swing sthanam 5Y Sanjee Gharikuga.,1.0,1.0,0.0,0.0,base,2026-03-05T11:22:54.696471+00:00
sarvam,malayalam,malayalam_38.wav,കിടപ്പുമുറി AC ൽ ഡിസ്പ്ലേ മോഡ് ഓൺ ചെയ്യുക।,கிடபுமுடிய சிவளスکை ரைக்கலாம் யோகா.,1.0,0.9524,0.0,4.76,base,2026-03-05T11:22:58.387623+00:00
sarvam,malayalam,malayalam_39.wav,ഡൈനിംഗ് റൂമിൽ AC ഓൺ ചെയ്യുക।,"Living Room AC2 onchaed, Adhimde Horsondal Swings Tannam 2i Satji Garikyuga.",1.0,1.0,0.0,0.0,base,2026-03-05T11:23:00.075319+00:00
sarvam,malayalam,malayalam_4.wav,ഓഫീസ് AC 2 ഓൺ ചെയ്യുക।,"கடப்பும் ரிலே, ARPURIFARE 1-60-minutes switch off timer Satji Gharikuga",1.0,1.0,0.0,0.0,base,2026-03-05T11:23:01.771290+00:00
sarvam,malayalam,malayalam_40.wav,കിടപ്പുമുറി AC ൽ ഡ്രൈ മോഡ് സജ്ജീകരിക്കുക।,Living room AC tool turbo mode ON.,1.0,0.878,0.0,12.2,base,2026-03-05T11:23:03.451078+00:00
sarvam,malayalam,malayalam_41.wav,കിടപ്പുമുറി AC ൽ സ്ലീപ് മോഡ് ഓൺ ചെയ്യുക।,"கிடு பமری, Asiyil Chid Lok喔..",1.0,0.9,0.0,10.0,base,2026-03-05T11:23:13.496570+00:00
sarvam,malayalam,malayalam_42.wav,കിടപ്പുമുറി AC ൽ വെർട്ടിക്കൽ സ്വിംഗ് സ്ഥാനം 5 ആയി സജ്ജീകരിക്കുക।,おfricp-ekl-fall- Guys ones 태為,1.0,0.9375,0.0,6.25,base,2026-03-05T11:23:22.803957+00:00
sarvam,malayalam,malayalam_43.wav,കിടപ്പുമുറി AC ൽ സ്കൈ ഹൈ കളർ ഓൺ ചെയ്യുക।,Kiddapumuri ACville Horizontal Swing Auto Eye Satji Gharikuga,1.0,1.0,0.0,0.0,base,2026-03-05T11:23:24.517605+00:00
sarvam,malayalam,malayalam_44.wav,ലിവിംഗ് റൂം AC 2 ഓൺ ചെയ്ത് അതിന്റെ ഹൊറിസോണ്ടൽ സ്വിംഗ് സ്ഥാനം 2 ആയി സജ്ജീകരിക്കുക।,Living Room AC Tool Taabonal 30 Digly Eye Satji Garecu Gha,0.9231,0.8765,7.69,12.35,base,2026-03-05T11:23:27.555961+00:00
sarvam,malayalam,malayalam_45.wav,ലിവിംഗ് റൂം AC 2 ൽ ടർബോ മോഡ് ഓൺ ചെയ്യുക।,よaflower Xiao,1.0,0.95,0.0,5.0,base,2026-03-05T11:23:38.899481+00:00
sarvam,malayalam,malayalam_46.wav,കിടപ്പുമുറി AC ൽ ചൈൽഡ് ലോക്ക് ഓൺ ചെയ്യുക।,யோ گரும் AC Vanniel Humicon Mode On Chaeyuga,1.0,0.9512,0.0,4.88,base,2026-03-05T11:23:40.681638+00:00
sarvam,malayalam,malayalam_47.wav,ഓഫീസ് AC 2 ൽ ഫാൻ വേഗം ഹൈ ആയി സജ്ജീകരിക്കുക।,கிடپும்uri asil child log mode off chaigyu ga,1.0,0.9535,0.0,4.65,base,2026-03-05T11:23:42.080882+00:00
sarvam,malayalam,malayalam_48.wav,കിടപ്പുമുറി AC ൽ ഹൊറിസോണ്ടൽ സ്വിംഗ് ഓട്ടോ ആയി സജ്ജീകരിക്കുക।,கடப்பும்முறி AC-VIL க்கோ மோடும் ஓன் ராஞ்சையுங்கள்,1.0,0.9167,0.0,8.33,base,2026-03-05T11:23:44.072325+00:00
sarvam,malayalam,malayalam_49.wav,ലിവിംഗ് റൂം AC 2 ൽ താപനില 30 ഡിഗ്രിയായി സജ്ജീകരിക്കുക।,கடப்போமுறையைசி வில்லையிட்டின்று நின்சி்டிலோயை சட்டிக்கொருக்குக்கா.,1.0,1.0,0.0,0.0,base,2026-03-05T11:23:46.634437+00:00
sarvam,malayalam,malayalam_5.wav,യോഗ റൂം AC 1 ഓൺ ചെയ്ത് അതിന്റെ സ്വിച്ച് ഓഫ് ടൈമർ 20 മിനിറ്റായി സജ്ജീകരിക്കുക।,Kinnapumuraya Air Purifier 1 Ring LED Pradesham 40i Sajji Gharikyu Goa,0.9231,0.9351,7.69,6.49,base,2026-03-05T11:23:48.257900+00:00
sarvam,malayalam,malayalam_50.wav,യോഗ റൂം AC 1 ൽ ഹ്യൂമികോൺ മോഡ് ഓൺ ചെയ്യുക।,கிடப்பு முறியைசி்டு ஓன் ஜேகுகா,1.0,0.9268,0.0,7.32,base,2026-03-05T11:23:49.973362+00:00
sarvam,malayalam,malayalam_51.wav,കിടപ്പുമുറി AC ൽ ചൈൽഡ് ലോക്ക് മോഡ് ഓഫ് ചെയ്യുക।,Kiddapumuri AC Tool Vertical Swings Stanam IV IUM Horizontal Swings Stanam III IUM Sajji Gharikuka,1.0,1.0,0.0,0.0,base,2026-03-05T11:23:52.052711+00:00
sarvam,malayalam,malayalam_52.wav,കിടപ്പുമുറി AC ൽ ഇക്കോ മോഡ് ഓൺ ചെയ്യുക।,கிடப்பும் முறி AC-TWILL Ikko mode on,1.0,0.9231,0.0,7.69,base,2026-03-05T11:23:55.358942+00:00
sarvam,malayalam,malayalam_53.wav,കിടപ്പുമുറി AC ൽ ലൈറ്റ് ഇന്റൻസിറ്റി ലോ ആയി സജ്ജീകരിക്കുക।,Kedapumuri AC-2L fanwagam medium eye saji gari kyuga,1.0,0.9298,0.0,7.02,base,2026-03-05T11:23:57.084476+00:00
elevenlabs,malayalam,malayalam_0.mp3,കിടപ്പുമുറിയിലെ എയർ പ്യൂരിഫയർ 1 ഓൺ ചെയ്യുക।,கடப்பு முரிலே Air Purifier 1 on-tiga.,1.0,0.8837,0.0,11.63,base,2026-03-05T11:23:58.554598+00:00
elevenlabs,malayalam,malayalam_1.mp3,കിടപ്പുമുറിയിലെ എയർ പ്യൂരിഫയർ 1 ൽ ബസർ നിയന്ത്രണം ഓൺ ചെയ്യുക।,கடப்பு முரியிலே Air Purifier 1-1-L Bussard Neendranam ON-CHEYUGA,1.0,0.9833,0.0,1.67,base,2026-03-05T11:24:00.372990+00:00
elevenlabs,malayalam,malayalam_10.mp3,കിടപ്പുമുറിയിലെ എയർ പ്യൂരിഫയർ 1 ൽ ഫാൻ വേഗം 4 ആയി സജ്ജീകരിക്കുക।,Dining Room Air Purifier 1-0-TIGA,1.0,0.9365,0.0,6.35,base,2026-03-05T11:24:01.910984+00:00
elevenlabs,malayalam,malayalam_11.mp3,കിടപ്പുമുറിയിലെ എയർ പ്യൂരിഫയർ 1 ൽ നൈറ്റ് മോഡ് സജ്ജീകരിക്കുക।,دائنگروم Air Purifier 1-LRING LED Pragasham LED Pragasham LED Pragasham,1.0,1.0,0.0,0.0,base,2026-03-05T11:24:03.781944+00:00
elevenlabs,malayalam,malayalam_12.mp3,കിടപ്പുമുറിയിലെ എയർ പ്യൂരിഫയർ 1 ൽ 60 മിനിറ്റ് സ്വിച്ച് ഓഫ് ടൈമർ സജ്ജീകരിക്കുക।,Dining Room Air Purifier 1-0 heat power ON-C,1.0,0.8974,0.0,10.26,base,2026-03-05T11:24:05.158632+00:00
elevenlabs,malayalam,malayalam_13.mp3,കിടപ്പുമുറിയിലെ എയർ പ്യൂരിഫയർ 1 ൽ റിംഗ് എൽഇഡി പ്രകാശം 40 ആയി സജ്ജീകരിക്കുക।,دائنگ روم ایر پیوریفیر 1 لیل نیٹھ موڈ سجی گریکیگہ,1.0,0.88,0.0,12.0,base,2026-03-05T11:24:06.969265+00:00
elevenlabs,malayalam,malayalam_14.mp3,കിടപ്പുമുറിയിലെ എയർ പ്യൂരിഫയർ 1 ൽ ടർബോ മോഡ് ഓൺ ചെയ്ത് ബസർ നിയന്ത്രണം ഓഫ് ചെയ്യുക।,"Dining Room Air Purifier 1-L, No T-N-Badam Minute Switch of Timer Satji Giri Kyu.",1.0,0.9383,0.0,6.17,base,2026-03-05T11:24:08.935220+00:00
elevenlabs,malayalam,malayalam_15.mp3,കിടപ്പുമുറിയിലെ എയർ പ്യൂരിഫയർ 1 ൽ 720 മിനിറ്റ് സ്വിച്ച് ഓഫ് ടൈമർ സജ്ജീകരിക്കുക।,தائنگرும் ஏற்று பிரிவும் ஒன்னில் பாசர் நியந்திரனம் அன்றித்துக்கொள்ள,1.0,0.9367,0.0,6.33,base,2026-03-05T11:24:11.339549+00:00
elevenlabs,malayalam,malayalam_16.mp3,ഡൈനിംഗ് റൂമിൽ എയർ പ്യൂരിഫയർ ഓൺ ചെയ്യുക।,"ேண்டு பிறுவ்றி வாண்ணில் ksiத்திற கேண்டு காண்டிவர்களாக பிரைக்கு எல்லாத் தயவு தேவ KPPHவன், வான் வேகம் முனுயிறசெடிருக்கிறிpectு.",1.0,1.0,0.0,0.0,base,2026-03-05T11:24:23.428563+00:00
elevenlabs,malayalam,malayalam_17.mp3,എന്റെ കിടപ്പുമുറിയിലെ എയർ പ്യൂരിഫയർ 1 ന്റെ നില എന്താണ്?,Dyning Room Air Purifier 1 On Cheiga,0.875,0.8909,12.5,10.91,base,2026-03-05T11:24:24.730728+00:00
elevenlabs,malayalam,malayalam_18.mp3,ഡൈനിംഗ് റൂം എയർ പ്യൂരിഫയർ 1 ഓൺ ചെയ്യുക।,دائنگرும் Air Purifier 1L Ring LED Pragasham இருண்ணும் ராய் சஷ்கிரிக்குக்கா.,1.0,1.0,0.0,0.0,base,2026-03-05T11:24:26.832710+00:00
elevenlabs,malayalam,malayalam_19.mp3,ഡൈനിംഗ് റൂം എയർ പ്യൂരിഫയർ 1 ൽ റിംഗ് എൽഇഡി പ്രകാശം 70 ആയി സജ്ജീകരിക്കുക।,"Dining Room Air Purifier Noorill, No 10-10 Minute Switch of timer, Sajji Garikyuga",1.0,1.0,0.0,0.0,base,2026-03-05T11:24:28.561551+00:00
elevenlabs,malayalam,malayalam_2.mp3,ഡൈനിംഗ് റൂം എയർ പ്യൂരിഫയർ 1 ൽ ഹീറ്റർ പവർ ഓൺ ചെയ്യുക।,Kid of a Village air purifier 1 Mill fans wage 4 IOH,1.0,0.9423,0.0,5.77,base,2026-03-05T11:24:46.956701+00:00
elevenlabs,malayalam,malayalam_20.mp3,ഡൈനിംഗ് റൂം എയർ പ്യൂരിഫയർ 1 ൽ നൈറ്റ് മോഡ് സജ്ജീകരിക്കുക।,ஏக்கு வார் ஏக்கும் ஏக்கும்,1.0,0.9464,0.0,5.36,base,2026-03-05T11:24:54.278282+00:00
elevenlabs,malayalam,malayalam_21.mp3,ഡൈനിംഗ് റൂം എയർ പ്യൂരിഫയർ 1 ൽ 180 മിനിറ്റ് സ്വിച്ച് ഓഫ് ടൈമർ സജ്ജീകരിക്കുക।,"Leaving room Air Purifier 1-0, 30 minutes switch off timer Satji Giri Kuga.",1.0,0.9067,0.0,9.33,base,2026-03-05T11:24:56.029950+00:00
elevenlabs,malayalam,malayalam_22.mp3,ഡൈനിംഗ് റൂം എയർ പ്യൂരിഫയർ 1 ൽ ബസർ നിയന്ത്രണം ഓൺ ചെയ്യുക।,Living Room Air Pure Fair 1-Night Mode On Cheiga,1.0,0.875,0.0,12.5,base,2026-03-05T11:24:57.575037+00:00
elevenlabs,malayalam,malayalam_23.mp3,ഡൈനിംഗ് റൂം എയർ പ്യൂരിഫയർ 1 ൽ ഫാൻ വേഗം 3 ആയി സജ്ജീകരിക്കുക।,Living Room Air Purifier 1 LAY Fan Power Of Cheega,0.9091,0.8644,9.09,13.56,base,2026-03-05T11:24:59.084982+00:00
elevenlabs,malayalam,malayalam_24.mp3,ഡൈനിംഗ് റൂം എയർ പ്യൂരിഫയർ 1 ഓൺ ചെയ്യുക।,"لیوگرும் ஏற்பு ஏற்று ஒன்றில் FAN POWER ON CHEED, வேگம் நாலை சத்திக்கொருக்கும்",1.0,1.0,0.0,0.0,base,2026-03-05T11:25:01.721873+00:00
elevenlabs,malayalam,malayalam_25.mp3,ഡൈനിംഗ് റൂം എയർ പ്യൂരിഫയർ 1 ൽ റിംഗ് എൽഇഡി പ്രകാശം 200 ആയി സജ്ജീകരിക്കുക।,"Living Room Air Purifier 1-L, Fan Vagam 8-10-G.",1.0,0.9028,0.0,9.72,base,2026-03-05T11:25:03.192712+00:00
elevenlabs,malayalam,malayalam_26.mp3,ഡൈനിംഗ് റൂം എയർ പ്യൂരിഫയർ 100 ൽ 180 മിനിറ്റ് സ്വിച്ച് ഓഫ് ടൈമർ സജ്ജീകരിക്കുക।,Living room Air Purifier 1.0.,1.0,0.9351,0.0,6.49,base,2026-03-05T11:25:04.437762+00:00
elevenlabs,malayalam,malayalam_27.mp3,ലിവിംഗ് റൂം എയർ പ്യൂരിഫയർ 1 ഓൺ ചെയ്യുക।,"ஏற்கு யோந்தில் ஒர் ஏற்கு வைத் தெண்ட மகிppaமின்று ஊம்பதனிக்கெய்குத் வைத்து பெறப்போஎர்ப் பெதை்சு வருந்தாக ஏற்குக்காகு, மிக்கர்ப் பெத்துற்ற நன்னால் பானல், சந்திவுAftervezையோுயfreください ஓஞ потерம் கணணffeக மதிடின்று ஓஞர்ப்படித்தால் வருப்பமிற்று",1.0,1.0,0.0,0.0,base,2026-03-05T11:25:17.084829+00:00
elevenlabs,malayalam,malayalam_28.mp3,ലിവിംഗ് റൂം എയർ പ്യൂരിഫയർ 1 ൽ 60 മിനിറ്റ് സ്വിച്ച് ഓഫ് ടൈമർ സജ്ജീകരിക്കുക।,Living Room Air Purifier 1-DL Fan Vegem 2-Eye Sajji Gherikyu,1.0,0.8919,0.0,10.81,base,2026-03-05T11:25:18.825217+00:00
elevenlabs,malayalam,malayalam_29.mp3,ലിവിംഗ് റൂം എയർ പ്യൂരിഫയർ 1 ൽ നൈറ്റ് മോഡ് ഓൺ ചെയ്യുക।,எது உபகர் நங்களுடன்,1.0,0.9623,0.0,3.77,base,2026-03-05T11:25:20.178917+00:00
elevenlabs,malayalam,malayalam_3.mp3,ലിവിംഗ് റൂം എയർ പ്യൂരിഫയർ 1 ലെ ഫാൻ പവർ ഓഫ് ചെയ്യുക।,கிடپுமுரிலே Air Purifier 1- Night Mode Sajji Gherikyu Gha.,1.0,1.0,0.0,0.0,base,2026-03-05T11:25:21.862422+00:00
elevenlabs,malayalam,malayalam_30.mp3,ലിവിംഗ് റൂം എയർ പ്യൂരിഫയർ 1 ൽ ഫാൻ പവർ ഓൺ ചെയ്ത് വേഗം 4 ആയി സജ്ജീകരിക്കുക।,கடப்பு முரிலேல் AC ON CHIGA,1.0,0.9452,0.0,5.48,base,2026-03-05T11:25:23.455424+00:00
elevenlabs,malayalam,malayalam_31.mp3,ലിവിംഗ് റൂം എയർ പ്യൂരിഫയർ 1 ൽ ഫാൻ വേഗം 8 ആയി സജ്ജീകരിക്കുക।,,1.0,1.0,0.0,0.0,base,2026-03-05T11:25:25.469370+00:00
elevenlabs,malayalam,malayalam_32.mp3,ലിവിംഗ് റൂം എയർ പ്യൂരിഫയർ 1 ഓഫ് ചെയ്യുക।,கடப்பு முறியே சீர் DISPLAY MODE ON CHIGA,1.0,0.95,0.0,5.0,base,2026-03-05T11:25:28.629945+00:00
elevenlabs,malayalam,malayalam_33.mp3,ലിവിംഗ് റൂം എയർ പ്യൂരിഫയർ 1 ഓഫ് ചെയ്യുക।,Dyning Roomil AC ON CHIEG.,1.0,0.9,0.0,10.0,base,2026-03-05T11:25:30.263465+00:00
elevenlabs,malayalam,malayalam_34.mp3,ലിവിംഗ് റൂം എയർ പ്യൂരിഫയർ 1 ൽ ഫാൻ വേഗം 2 ആയി സജ്ജീകരിക്കുക।,அvernz call user recording,1.0,0.9492,0.0,5.08,base,2026-03-05T11:25:47.861736+00:00
elevenlabs,malayalam,malayalam_35.mp3,എന്റെ കിടപ്പുമുറിയിൽ ഏത് ഉപകരണങ്ങളുണ്ട്?,கிடப்பும் ஒரு A-seal Dry Mode Sajji Giri Kuga,1.0,1.0,0.0,0.0,base,2026-03-05T11:25:49.644686+00:00
elevenlabs,malayalam,malayalam_36.mp3,കിടപ്പുമുറിയിൽ AC ഓൺ ചെയ്യുക।,"கடப்போகு முறி, A-SIL, SLEEP mode ON.",1.0,1.0,0.0,0.0,base,2026-03-05T11:25:51.219365+00:00
elevenlabs,malayalam,malayalam_37.mp3,കിടപ്പുമുറി AC ൽ താപനില 18 ഡിഗ്രിയായി സജ്ജീകരിക്കുക।,"கடப்போகு முறி A-Seal, Vertical Swings Tannam Anjai Satji Garikyuga.",1.0,1.0,0.0,0.0,base,2026-03-05T11:25:53.127398+00:00
elevenlabs,malayalam,malayalam_38.mp3,കിടപ്പുമുറി AC ൽ ഡിസ്പ്ലേ മോഡ് ഓൺ ചെയ്യുക।,"கடப்பு முறை, A-SIL Sky High Color On Cheega.",1.0,0.9286,0.0,7.14,base,2026-03-05T11:25:54.738337+00:00
elevenlabs,malayalam,malayalam_39.mp3,ഡൈനിംഗ് റൂമിൽ AC ഓൺ ചെയ്യുക।,"Living Room AC 2 Onchita, அதின்டே Horesondle Swings Thaanam Tren Dai Sajji Gherikyu Gha.",1.0,1.0,0.0,0.0,base,2026-03-05T11:25:56.648159+00:00
elevenlabs,malayalam,malayalam_4.mp3,ഓഫീസ് AC 2 ഓൺ ചെയ്യുക।,"கடப்பு முறிலே AR purifier 1-0, 30-minutes switch off timer saji giri kyu ga.",1.0,1.0,0.0,0.0,base,2026-03-05T11:25:58.390453+00:00
elevenlabs,malayalam,malayalam_40.mp3,കിടപ്പുമുറി AC ൽ ഡ്രൈ മോഡ് സജ്ജീകരിക്കുക।,867ے,1.0,1.0,0.0,0.0,base,2026-03-05T11:26:06.561347+00:00
elevenlabs,malayalam,malayalam_41.mp3,കിടപ്പുമുറി AC ൽ സ്ലീപ് മോഡ് ഓൺ ചെയ്യുക।,"கடப்போமுறை, A-seal, Chile Lock-On Chiega",1.0,0.95,0.0,5.0,base,2026-03-05T11:26:08.343816+00:00
elevenlabs,malayalam,malayalam_42.mp3,കിടപ്പുമുറി AC ൽ വെർട്ടിക്കൽ സ്വിംഗ് സ്ഥാനം 5 ആയി സജ്ജീകരിക്കുക।,"OB妈�, flight and facebook files and Featured scroll. Office AC Tools Aussie Foundation",1.0,1.0,0.0,0.0,base,2026-03-05T11:26:17.500723+00:00
elevenlabs,malayalam,malayalam_43.mp3,കിടപ്പുമുറി AC ൽ സ്കൈ ഹൈ കളർ ഓൺ ചെയ്യുക।,"Kedapamuri A Seal, horizontal swing or toy Sajji Gedi Kuga.",1.0,1.0,0.0,0.0,base,2026-03-05T11:26:20.851926+00:00
elevenlabs,malayalam,malayalam_44.mp3,ലിവിംഗ് റൂം AC 2 ഓൺ ചെയ്ത് അതിന്റെ ഹൊറിസോണ്ടൽ സ്വിംഗ് സ്ഥാനം 2 ആയി സജ്ജീകരിക്കുക।,"Living Room AC2 will, Taabanila, Muppadha Degree I, Satji Garikyuga.",1.0,0.8765,0.0,12.35,base,2026-03-05T11:26:22.453334+00:00
elevenlabs,malayalam,malayalam_45.mp3,ലിവിംഗ് റൂം AC 2 ൽ ടർബോ മോഡ് ഓൺ ചെയ്യുക।,"யோ گரும் AC1 ONT, அதுந்து சுவித்துオフ்டாய் மருகிற்று 20 மினிட்டாய் சத்திகளிக்குக்கா.",1.0,1.0,0.0,0.0,base,2026-03-05T11:26:25.090943+00:00
elevenlabs,malayalam,malayalam_46.mp3,കിടപ്പുമുറി AC ൽ ചൈൽഡ് ലോക്ക് ഓൺ ചെയ്യുക।,யோ گرும் ஆஞ்சி வந்துல் えுமிக்கான் ஓட்ஞ்சையிக்கா,1.0,1.0,0.0,0.0,base,2026-03-05T11:26:31.941788+00:00
elevenlabs,malayalam,malayalam_47.mp3,ഓഫീസ് AC 2 ൽ ഫാൻ വേഗം ഹൈ ആയി സജ്ജീകരിക്കുക।,கடபہ முறை A-SIL CHILLOCK MODE OFF CHIG.,1.0,0.907,0.0,9.3,base,2026-03-05T11:26:33.423812+00:00
elevenlabs,malayalam,malayalam_48.mp3,കിടപ്പുമുറി AC ൽ ഹൊറിസോണ്ടൽ സ്വിംഗ് ഓട്ടോ ആയി സജ്ജീകരിക്കുക।,"கடப்போமுறை, A-SIL, ECOMOD ON-JIG.",1.0,0.9333,0.0,6.67,base,2026-03-05T11:26:36.696695+00:00
elevenlabs,malayalam,malayalam_49.mp3,ലിവിംഗ് റൂം AC 2 ൽ താപനില 30 ഡിഗ്രിയായി സജ്ജീകരിക്കുക।,"கடப்பு முறை A-seal, Light-Indensity-low-I-Sudgee-Gerikyu Gha.",1.0,1.0,0.0,0.0,base,2026-03-05T11:26:38.417786+00:00
elevenlabs,malayalam,malayalam_5.mp3,യോഗ റൂം AC 1 ഓൺ ചെയ്ത് അതിന്റെ സ്വിച്ച് ഓഫ് ടൈമർ 20 മിനിറ്റായി സജ്ജീകരിക്കുക।,"கடப்போமுறிலே, Air Purifier 1-Lring LED Pragasham 40-Satji Gharikyuga.",1.0,0.9351,0.0,6.49,base,2026-03-05T11:26:40.247286+00:00
elevenlabs,malayalam,malayalam_50.mp3,യോഗ റൂം AC 1 ൽ ഹ്യൂമികോൺ മോഡ് ഓൺ ചെയ്യുക।,கிடப்போகும் ஒரி AC2 on-chiga.,1.0,0.9268,0.0,7.32,base,2026-03-05T11:26:42.144655+00:00
elevenlabs,malayalam,malayalam_51.mp3,കിടപ്പുമുറി AC ൽ ചൈൽഡ് ലോക്ക് മോഡ് ഓഫ് ചെയ്യുക।,கடப்புமுறை AC-Tool WordTical Swings Tannam 4 Ayu Horizontal Swings Tannam 3 Ayu Sajji Garikyu Gha,1.0,1.0,0.0,0.0,base,2026-03-05T11:26:44.189473+00:00
elevenlabs,malayalam,malayalam_52.mp3,കിടപ്പുമുറി AC ൽ ഇക്കോ മോഡ് ഓൺ ചെയ്യുക।,கிடப்போக்கும் ஒரு ACTULLE இக்கோம் ஒல் OnTie UGA,1.0,1.0,0.0,0.0,base,2026-03-05T11:26:46.317149+00:00
elevenlabs,malayalam,malayalam_53.mp3,കിടപ്പുമുറി AC ൽ ലൈറ്റ് ഇന്റൻസിറ്റി ലോ ആയി സജ്ജീകരിക്കുക।,"கடப்போகின் முறி, AC-Tool, FanVagam Media My Satji Gheri Kyuga.",1.0,1.0,0.0,0.0,base,2026-03-05T11:26:50.098774+00:00
